restaurant_id,name,zone_id,district,category,price_level,base_prep_time_mean_min,base_prep_time_std_min,capacity_tier,has_consistent_promo,promo_pattern,matchday_sensitivity,latency_pressure_factor
R1499,Verde Sushi 1499,Z17,Villaverde,sushi,1,21.8,4.5,medium,true,healthy_lunch,medium,1.02
R1500,Central Roma 1500,Z01,Centro,pizza,2,16.3,2.8,medium,false,random_flash,low,0.97
R1501,Vical Cream 1501,Z19,Vicálvaro,dessert,4,8.3,2.2,medium,false,random_flash,low,0.93
R1502,Norte Wrap 1502,Z06,Tetuán,kebab,1,9.0,2.0,medium,true,healthy_lunch,medium,1.12
R1503,Norte Taco 1503,Z06,Tetuán,mexican,3,14.0,3.1,small,false,random_flash,low,1.18
R1504,River Sakura 1504,Z02,Arganzuela,sushi,2,20.9,4.0,medium,false,random_flash,medium,0.9
R1505,Villa Azteca 1505,Z18,Villa de Vallecas,mexican,2,14.0,2.3,medium,true,taco_tuesday_2x1,medium,1.1
R1506,Monte Tapas 1506,Z08,Fuencarral-El Pardo,spanish_tapas,2,18.4,3.4,small,false,none,low,0.9
R1507,Latina Box 1507,Z10,Latina,fast_food,2,12.0,2.0,medium,false,none,medium,1.15
R1508,Central Go 1508,Z01,Centro,fast_food,3,10.5,2.2,small,true,weekend_discount,low,0.77
R1509,Latina Box 1509,Z10,Latina,fast_food,1,11.3,2.2,medium,true,lunch_combo,low,0.98
R1510,Vallecas Brothers 1510,Z13,Puente de Vallecas,kebab,1,8.6,1.5,large,false,none,low,1.14
R1511,Golden Express 1511,Z04,Salamanca,fast_food,2,10.3,2.0,large,true,weekend_discount,medium,1.01
R1512,Morata Taco 1512,Z14,Moratalaz,mexican,1,11.9,2.7,small,true,taco_tuesday_2x1,low,1.04
R1513,Verde Pizzeria 1513,Z17,Villaverde,pizza,2,15.3,2.8,small,false,random_flash,medium,1.17
R1514,Park Grill 1514,Z03,Retiro,burger,4,13.8,2.2,small,false,random_flash,low,1.04
R1515,Aravaca Corner 1515,Z09,Moncloa-Aravaca,fast_food,1,11.2,2.3,medium,false,random_flash,low,1.18
R1516,Central Brothers 1516,Z01,Centro,kebab,4,9.5,1.5,small,false,none,low,0.93
R1517,Horta Stack 1517,Z16,Hortaleza,burger,1,13.1,1.9,medium,true,lunch_combo,low,0.92
R1518,Park Go 1518,Z03,Retiro,grocery_convenience,2,7.0,1.6,small,false,none,medium,1.12
R1519,Golden Bowl 1519,Z04,Salamanca,healthy,3,11.6,1.8,medium,false,none,low,1.0
R1520,Norte Express 1520,Z06,Tetuán,fast_food,3,11.0,2.2,medium,true,lunch_combo,high,0.9
R1521,Metropolitano Patty 1521,Z20,San Blas-Canillejas,burger,3,14.3,2.9,small,true,lunch_combo,medium,0.87
R1522,Morata Sweet 1522,Z14,Moratalaz,dessert,1,8.2,1.7,medium,true,weekend_discount,medium,0.72
R1523,Horta Roots 1523,Z16,Hortaleza,healthy,1,11.5,1.9,small,false,none,low,1.13
R1524,Chamberi Churro 1524,Z07,Chamberí,dessert,3,7.5,1.8,small,false,none,medium,1.27
R1525,Metropolitano Sakura 1525,Z20,San Blas-Canillejas,sushi,1,20.9,4.3,small,false,none,high,0.95
R1526,Villa Smash 1526,Z18,Villa de Vallecas,burger,1,13.0,2.8,small,false,none,low,0.96
R1527,Lineal Box 1527,Z15,Ciudad Lineal,fast_food,2,9.9,2.2,medium,false,random_flash,medium,0.95
R1528,Aravaca Doner 1528,Z09,Moncloa-Aravaca,kebab,2,9.6,2.2,small,false,none,high,1.19
R1529,Central Bites 1529,Z01,Centro,fast_food,3,9.3,2.4,small,false,none,low,1.11
R1530,Morata Fit 1530,Z14,Moratalaz,healthy,3,12.4,2.4,large,true,healthy_lunch,medium,1.01
R1531,Morata Express 1531,Z14,Moratalaz,fast_food,3,10.9,2.2,small,false,random_flash,low,1.0
R1532,Vallecas LaPlaza 1532,Z13,Puente de Vallecas,spanish_tapas,1,17.8,2.4,medium,false,random_flash,medium,0.82
R1533,Lineal Go 1533,Z15,Ciudad Lineal,fast_food,1,10.0,2.3,medium,false,random_flash,high,0.8
R1534,Bernabeu Stack 1534,Z05,Chamartín,burger,2,14.6,2.6,small,true,weekend_discount,medium,0.9
R1535,Vical Grill 1535,Z19,Vicálvaro,kebab,1,9.0,1.7,small,false,random_flash,high,1.14
R1536,Vallecas Bowl 1536,Z13,Puente de Vallecas,healthy,2,11.0,2.4,medium,false,none,medium,1.16
R1537,Chamberi Roma 1537,Z07,Chamberí,pizza,4,16.0,2.3,medium,true,lunch_combo,low,0.88
R1538,Vical Market 1538,Z19,Vicálvaro,grocery_convenience,2,7.1,1.7,small,false,none,high,1.17
R1539,Park Tokyo 1539,Z03,Retiro,sushi,4,21.8,4.4,small,false,none,high,1.43
R1540,Chamberi Burrito 1540,Z07,Chamberí,mexican,2,11.3,2.6,medium,false,none,medium,1.13
R1541,Metropolitano Bodega 1541,Z20,San Blas-Canillejas,spanish_tapas,2,18.7,3.5,small,false,none,medium,1.03
R1542,Park Roma 1542,Z03,Retiro,pizza,3,17.3,2.8,small,true,weekend_discount,low,0.85
R1543,Latina Go 1543,Z10,Latina,fast_food,2,10.0,2.1,small,true,lunch_combo,low,1.08
R1544,Usera Bodega 1544,Z12,Usera,spanish_tapas,2,19.5,2.9,small,false,none,medium,0.89
R1545,Latina Taquería 1545,Z10,Latina,mexican,2,11.8,3.1,medium,false,none,low,0.77
R1546,Morata Mesón 1546,Z14,Moratalaz,spanish_tapas,2,19.1,3.5,small,false,none,medium,0.98
R1547,Norte Express 1547,Z06,Tetuán,grocery_convenience,1,6.6,1.7,large,false,none,low,0.94
R1548,Horta Express 1548,Z16,Hortaleza,grocery_convenience,1,7.5,1.3,medium,false,none,low,0.72
R1549,Aravaca Market 1549,Z09,Moncloa-Aravaca,grocery_convenience,1,6.5,1.5,small,true,healthy_lunch,low,0.7
R1550,Metropolitano Corner 1550,Z20,San Blas-Canillejas,fast_food,1,11.2,2.4,small,false,random_flash,high,1.23
R1551,Cara Dessert 1551,Z11,Carabanchel,dessert,1,8.3,2.1,medium,false,none,low,0.97
R1552,Lineal Gelato 1552,Z15,Ciudad Lineal,dessert,3,8.2,1.9,medium,true,lunch_combo,medium,1.07
R1553,Horta Bites 1553,Z16,Hortaleza,fast_food,2,10.6,2.1,small,false,random_flash,low,0.97
R1554,Bernabeu Doner 1554,Z05,Chamartín,kebab,1,8.4,1.9,medium,true,healthy_lunch,high,1.12
R1555,Monte Taco 1555,Z08,Fuencarral-El Pardo,mexican,1,13.3,2.7,small,false,random_flash,medium,1.13
R1556,Monte Kebab 1556,Z08,Fuencarral-El Pardo,kebab,3,9.2,2.0,small,false,none,low,0.91
R1557,Latina Gelato 1557,Z10,Latina,dessert,1,9.1,2.0,medium,true,weekend_discount,low,1.12
R1558,Lineal Pizza 1558,Z15,Ciudad Lineal,pizza,1,17.0,2.9,small,true,lunch_combo,medium,1.09
R1559,Horta Roma 1559,Z16,Hortaleza,pizza,2,16.6,2.5,medium,true,lunch_combo,medium,1.23
R1560,Park Bowl 1560,Z03,Retiro,healthy,3,11.8,2.1,medium,false,none,high,1.38
R1561,Vical Dessert 1561,Z19,Vicálvaro,dessert,2,8.6,1.9,small,false,random_flash,high,0.8
R1562,Horta Garden 1562,Z16,Hortaleza,healthy,3,13.8,2.2,large,true,healthy_lunch,low,0.76
R1563,Central Now 1563,Z01,Centro,grocery_convenience,2,7.3,1.3,small,false,none,low,1.15
R1564,Bernabeu Bowl 1564,Z05,Chamartín,healthy,3,12.6,2.1,large,false,none,high,1.01
R1565,Aero Dessert 1565,Z21,Barajas,dessert,1,8.0,1.5,medium,true,weekend_discount,medium,1.0
R1566,Cara Corner 1566,Z11,Carabanchel,fast_food,2,11.6,1.8,medium,false,none,low,0.97
R1567,Bernabeu Brothers 1567,Z05,Chamartín,kebab,4,9.3,1.5,small,false,none,low,0.98
R1568,River Burger 1568,Z02,Arganzuela,burger,1,14.2,2.0,medium,true,weekend_discount,medium,1.13
R1569,Chamberi Mesón 1569,Z07,Chamberí,spanish_tapas,3,18.3,3.4,medium,false,none,low,1.06
R1570,Aravaca Tapas 1570,Z09,Moncloa-Aravaca,spanish_tapas,2,17.8,2.9,medium,false,none,low,1.41
R1571,Morata Garden 1571,Z14,Moratalaz,healthy,1,10.8,2.4,medium,false,none,low,1.15
R1572,Park Fresh 1572,Z03,Retiro,healthy,3,11.5,2.1,medium,false,none,low,1.2
R1573,Monte Wrap 1573,Z08,Fuencarral-El Pardo,kebab,2,9.7,1.9,small,false,none,medium,0.99
R1574,Norte Casa 1574,Z06,Tetuán,spanish_tapas,3,19.7,2.9,small,false,none,medium,1.03
R1575,Golden Pizzeria 1575,Z04,Salamanca,pizza,1,17.4,3.0,small,true,lunch_combo,low,1.09
R1576,Vical Garden 1576,Z19,Vicálvaro,healthy,2,11.9,2.3,small,false,none,high,0.78
R1577,Aravaca Daily 1577,Z09,Moncloa-Aravaca,grocery_convenience,3,6.4,1.6,small,false,none,low,0.92
R1578,Morata Churro 1578,Z14,Moratalaz,dessert,1,9.0,2.0,large,false,random_flash,medium,0.83
R1579,Horta Sakura 1579,Z16,Hortaleza,sushi,2,20.4,3.7,small,false,none,medium,0.8
R1580,Vallecas Taquería 1580,Z13,Puente de Vallecas,mexican,1,13.7,2.8,medium,false,none,low,1.08
R1581,Central Kebab 1581,Z01,Centro,kebab,2,9.5,1.7,small,false,random_flash,low,1.44
R1582,Cara Bites 1582,Z11,Carabanchel,fast_food,2,10.8,2.1,medium,false,random_flash,low,1.05
R1583,Latina Roll 1583,Z10,Latina,sushi,1,18.9,4.0,medium,false,random_flash,low,0.72
R1584,Bernabeu Burrito 1584,Z05,Chamartín,mexican,4,14.3,2.5,medium,true,taco_tuesday_2x1,high,1.16
R1585,Latina Burger 1585,Z10,Latina,burger,2,14.9,2.8,medium,true,lunch_combo,low,0.82
R1586,Bernabeu Sushi 1586,Z05,Chamartín,sushi,2,21.8,4.1,medium,false,none,high,1.2
R1587,Golden Go 1587,Z04,Salamanca,grocery_convenience,2,6.8,1.7,medium,false,random_flash,medium,1.16
R1588,Metropolitano Roots 1588,Z20,San Blas-Canillejas,healthy,2,11.9,2.4,large,false,random_flash,low,1.18
R1589,Villa Mart 1589,Z18,Villa de Vallecas,grocery_convenience,1,6.9,1.7,small,false,none,low,1.27
R1590,Vical Smash 1590,Z19,Vicálvaro,burger,2,14.5,2.8,small,false,random_flash,medium,0.98
R1591,Latina Green 1591,Z10,Latina,healthy,1,12.8,2.2,small,false,none,low,0.99
R1592,Chamberi Patty 1592,Z07,Chamberí,burger,4,13.9,2.2,medium,false,random_flash,low,1.09
R1593,Golden District 1593,Z04,Salamanca,burger,2,15.2,2.7,small,false,none,low,0.84
R1594,Latina Grill 1594,Z10,Latina,burger,2,13.7,2.2,small,false,none,medium,0.77
R1595,Bernabeu Roma 1595,Z05,Chamartín,pizza,1,16.3,2.5,small,false,random_flash,high,0.99
R1596,Norte Fit 1596,Z06,Tetuán,healthy,1,12.2,1.9,small,false,none,low,0.81
R1597,Park Sweet 1597,Z03,Retiro,dessert,2,8.0,2.0,small,true,lunch_combo,low,0.92
R1598,Aero Fit 1598,Z21,Barajas,healthy,2,13.1,1.8,medium,false,random_flash,high,1.11
R1599,Horta Loco 1599,Z16,Hortaleza,mexican,2,14.6,2.8,large,false,random_flash,medium,0.73
R1600,Metropolitano Cream 1600,Z20,San Blas-Canillejas,dessert,2,8.2,1.8,small,true,weekend_discount,medium,0.81
R1601,Bernabeu Pizzeria 1601,Z05,Chamartín,pizza,3,15.8,3.1,medium,true,lunch_combo,low,1.35
R1602,Lineal Bodega 1602,Z15,Ciudad Lineal,spanish_tapas,1,19.7,3.5,large,false,none,medium,1.33
R1603,Bernabeu Go 1603,Z05,Chamartín,fast_food,3,12.2,1.9,small,false,random_flash,high,1.19
R1604,Metropolitano Go 1604,Z20,San Blas-Canillejas,fast_food,2,11.2,1.6,small,true,weekend_discount,high,0.95
R1605,Latina Cantina 1605,Z10,Latina,mexican,2,12.8,2.7,medium,true,taco_tuesday_2x1,low,1.14
R1606,Vallecas Box 1606,Z13,Puente de Vallecas,fast_food,4,11.1,2.1,medium,false,none,low,1.19
R1607,Park Hub 1607,Z03,Retiro,fast_food,3,12.0,2.3,small,false,none,high,0.97
R1608,Golden Mesón 1608,Z04,Salamanca,spanish_tapas,3,18.7,2.6,small,false,random_flash,high,0.83
R1609,Horta Hub 1609,Z16,Hortaleza,fast_food,2,12.0,2.3,medium,true,lunch_combo,low,1.11
R1610,Golden Loco 1610,Z04,Salamanca,mexican,1,13.5,2.7,small,true,weekend_discount,low,1.28
R1611,Verde Tokyo 1611,Z17,Villaverde,sushi,1,22.7,3.6,small,false,random_flash,low,0.96
R1612,Central Go 1612,Z01,Centro,fast_food,2,11.2,2.0,large,false,random_flash,low,0.84
R1613,Norte Cantina 1613,Z06,Tetuán,mexican,2,14.3,2.3,medium,true,taco_tuesday_2x1,medium,0.94
R1614,Vallecas Stack 1614,Z13,Puente de Vallecas,burger,2,16.0,2.8,small,true,weekend_discount,low,0.91
R1615,Aravaca Brothers 1615,Z09,Moncloa-Aravaca,kebab,2,9.1,1.7,small,false,none,medium,1.07
R1616,Bernabeu Cantina 1616,Z05,Chamartín,mexican,2,13.7,2.9,small,true,weekend_discount,low,1.33
R1617,Golden Loco 1617,Z04,Salamanca,mexican,2,14.0,2.7,medium,true,weekend_discount,medium,1.3
R1618,Norte Burger 1618,Z06,Tetuán,burger,2,14.0,2.7,medium,false,random_flash,low,1.14
R1619,Park Roll 1619,Z03,Retiro,sushi,3,21.3,3.3,small,false,random_flash,low,1.1
R1620,Chamberi Burrito 1620,Z07,Chamberí,mexican,3,13.3,3.0,small,false,none,low,1.38
R1621,Monte Go 1621,Z08,Fuencarral-El Pardo,fast_food,2,11.0,2.2,small,false,none,low,0.92
R1622,Monte Burger 1622,Z08,Fuencarral-El Pardo,burger,1,13.0,2.8,large,false,random_flash,low,0.92
R1623,Aravaca Slice 1623,Z09,Moncloa-Aravaca,pizza,2,15.7,3.0,small,true,weekend_discount,low,0.7
R1624,Villa Tapas 1624,Z18,Villa de Vallecas,spanish_tapas,1,17.9,3.5,medium,false,none,low,1.15
R1625,Aravaca Go 1625,Z09,Moncloa-Aravaca,fast_food,2,12.1,2.3,medium,false,none,medium,0.7
R1626,Morata Doner 1626,Z14,Moratalaz,kebab,2,8.9,1.7,small,false,none,low,0.76
R1627,Cara Bowl 1627,Z11,Carabanchel,healthy,1,12.7,2.2,large,true,healthy_lunch,low,0.7
R1628,Chamberi Kebab 1628,Z07,Chamberí,kebab,1,9.3,1.5,small,true,healthy_lunch,medium,1.13
R1629,Usera Wasabi 1629,Z12,Usera,sushi,2,21.4,4.4,medium,true,healthy_lunch,medium,1.07
R1630,River Sweet 1630,Z02,Arganzuela,dessert,1,7.9,2.0,medium,false,none,low,0.81
R1631,Vical Stack 1631,Z19,Vicálvaro,burger,2,14.1,2.1,small,true,weekend_discount,high,1.15
R1632,Park Brothers 1632,Z03,Retiro,kebab,3,9.0,2.0,small,true,healthy_lunch,medium,0.92
R1633,Lineal Roots 1633,Z15,Ciudad Lineal,healthy,2,13.2,2.2,small,true,healthy_lunch,medium,0.83
R1634,Norte Bites 1634,Z06,Tetuán,fast_food,1,12.2,1.9,small,false,none,low,0.7
R1635,Vallecas Express 1635,Z13,Puente de Vallecas,fast_food,2,10.4,2.2,medium,false,none,low,0.93
R1636,Golden Zen 1636,Z04,Salamanca,sushi,3,19.9,3.7,small,false,none,low,1.18
R1637,Golden Go 1637,Z04,Salamanca,fast_food,3,11.0,2.4,large,true,lunch_combo,medium,1.06
R1638,Park Patty 1638,Z03,Retiro,burger,2,14.6,2.3,medium,true,weekend_discount,low,1.22
R1639,Aravaca Slice 1639,Z09,Moncloa-Aravaca,pizza,1,15.7,3.2,small,true,lunch_combo,low,1.26
R1640,Lineal Roots 1640,Z15,Ciudad Lineal,healthy,1,11.6,1.7,small,true,healthy_lunch,medium,0.7
R1641,Villa Daily 1641,Z18,Villa de Vallecas,grocery_convenience,3,6.7,1.7,small,true,healthy_lunch,low,0.87
R1642,Cara Mart 1642,Z11,Carabanchel,grocery_convenience,1,7.7,1.4,medium,true,healthy_lunch,low,0.7
R1643,Chamberi Go 1643,Z07,Chamberí,fast_food,2,11.1,2.0,small,true,weekend_discount,low,0.78
R1644,Lineal Taco 1644,Z15,Ciudad Lineal,mexican,2,12.6,2.7,medium,true,taco_tuesday_2x1,high,1.43
R1645,River Fresh 1645,Z02,Arganzuela,healthy,2,12.1,2.3,large,false,none,low,1.04
R1646,Park Corner 1646,Z03,Retiro,fast_food,1,12.0,1.9,large,false,none,medium,1.09
R1647,Metropolitano Go 1647,Z20,San Blas-Canillejas,grocery_convenience,1,7.1,1.6,small,false,none,high,0.89
R1648,Monte Loco 1648,Z08,Fuencarral-El Pardo,mexican,2,12.7,2.7,small,true,weekend_discount,medium,0.77
R1649,Aero Casa 1649,Z21,Barajas,spanish_tapas,2,19.0,3.5,large,false,none,low,1.27
R1650,Chamberi Hub 1650,Z07,Chamberí,fast_food,2,9.8,2.2,medium,true,weekend_discount,low,1.05
R1651,Norte Tokyo 1651,Z06,Tetuán,sushi,3,20.8,3.3,small,false,none,medium,0.97
R1652,Chamberi Sweet 1652,Z07,Chamberí,dessert,1,7.6,1.8,large,true,weekend_discount,low,0.9
R1653,Morata Dessert 1653,Z14,Moratalaz,dessert,2,7.5,1.9,medium,true,lunch_combo,medium,0.93
R1654,Golden Kebab 1654,Z04,Salamanca,kebab,3,8.7,2.0,large,false,none,medium,1.42
R1655,Aero Brothers 1655,Z21,Barajas,kebab,1,8.4,1.5,small,false,none,low,1.04
R1656,River Sweet 1656,Z02,Arganzuela,dessert,1,6.5,1.8,medium,true,weekend_discount,low,1.04
R1657,Morata Zen 1657,Z14,Moratalaz,sushi,2,22.9,4.2,medium,false,none,low,0.94
R1658,Chamberi Box 1658,Z07,Chamberí,fast_food,3,10.9,2.3,large,true,weekend_discount,medium,1.47
R1659,Central Roll 1659,Z01,Centro,sushi,4,22.1,4.5,medium,false,none,low,1.21
R1660,Cara Stack 1660,Z11,Carabanchel,burger,3,14.2,2.6,medium,false,random_flash,low,0.87
R1661,Verde Taberna 1661,Z17,Villaverde,spanish_tapas,3,18.3,2.9,small,false,none,low,0.95
R1662,Aravaca District 1662,Z09,Moncloa-Aravaca,burger,2,14.6,2.9,large,false,none,medium,0.7
R1663,Park Taberna 1663,Z03,Retiro,spanish_tapas,4,18.9,3.3,small,false,none,low,0.85
R1664,Norte Daily 1664,Z06,Tetuán,grocery_convenience,1,7.1,1.2,medium,false,none,high,0.87
R1665,Horta Taberna 1665,Z16,Hortaleza,spanish_tapas,2,17.7,3.3,medium,false,none,low,1.17
R1666,Chamberi Bodega 1666,Z07,Chamberí,spanish_tapas,4,17.2,3.5,small,false,none,medium,0.99
R1667,Vical Garden 1667,Z19,Vicálvaro,healthy,2,12.2,2.0,medium,false,random_flash,low,1.02
R1668,Lineal Tokyo 1668,Z15,Ciudad Lineal,sushi,2,19.3,3.6,medium,false,none,low,1.01
R1669,Aravaca District 1669,Z09,Moncloa-Aravaca,burger,2,15.4,2.5,large,false,random_flash,low,1.26
R1670,Park Grill 1670,Z03,Retiro,kebab,3,8.9,1.9,small,false,random_flash,medium,0.86
R1671,Latina Corner 1671,Z10,Latina,fast_food,2,11.4,1.7,small,true,lunch_combo,medium,1.16
R1672,Vical Cantina 1672,Z19,Vicálvaro,mexican,3,12.1,2.3,medium,true,weekend_discount,low,1.12
R1673,Golden Azteca 1673,Z04,Salamanca,mexican,2,13.0,2.6,large,true,taco_tuesday_2x1,medium,1.15
R1674,Aero Azteca 1674,Z21,Barajas,mexican,2,11.9,2.2,small,true,taco_tuesday_2x1,low,1.11
R1675,Aravaca Mesón 1675,Z09,Moncloa-Aravaca,spanish_tapas,1,16.4,3.2,small,false,none,medium,0.7
R1676,Norte Patty 1676,Z06,Tetuán,burger,2,14.6,2.9,small,true,lunch_combo,medium,0.9
R1677,River Pizzeria 1677,Z02,Arganzuela,pizza,1,17.0,2.6,small,true,weekend_discount,medium,1.34
R1678,River Pizza 1678,Z02,Arganzuela,pizza,3,15.8,3.1,small,false,none,low,0.86
R1679,Vallecas Dessert 1679,Z13,Puente de Vallecas,dessert,1,7.1,1.9,medium,false,random_flash,high,0.97
R1680,Monte Sweet 1680,Z08,Fuencarral-El Pardo,dessert,3,7.3,1.5,small,true,lunch_combo,low,1.05
R1681,Aero Bodega 1681,Z21,Barajas,spanish_tapas,2,19.2,3.5,medium,false,none,medium,0.88
R1682,Lineal Stack 1682,Z15,Ciudad Lineal,burger,2,13.4,2.8,small,true,lunch_combo,low,0.87
R1683,River Oven 1683,Z02,Arganzuela,pizza,4,16.1,2.4,small,false,random_flash,medium,0.95
R1684,Horta Bodega 1684,Z16,Hortaleza,spanish_tapas,1,19.9,2.5,small,false,none,low,0.84
R1685,Vallecas Stack 1685,Z13,Puente de Vallecas,burger,2,14.2,2.1,small,true,lunch_combo,low,0.7
R1686,River Loco 1686,Z02,Arganzuela,mexican,2,12.3,2.2,small,false,random_flash,low,0.9
R1687,Lineal Napoli 1687,Z15,Ciudad Lineal,pizza,1,18.0,3.4,medium,true,lunch_combo,low,1.12
R1688,Horta Wrap 1688,Z16,Hortaleza,kebab,2,10.0,1.6,small,false,none,medium,1.1
R1689,Norte Roma 1689,Z06,Tetuán,pizza,2,16.9,3.1,small,true,lunch_combo,medium,0.85
R1690,Morata Tapas 1690,Z14,Moratalaz,spanish_tapas,2,18.1,2.7,small,false,none,medium,1.31
R1691,Latina Bodega 1691,Z10,Latina,spanish_tapas,2,18.9,2.8,medium,false,random_flash,high,1.06
R1692,Usera Bowl 1692,Z12,Usera,healthy,3,12.3,1.8,medium,false,none,low,1.07
R1693,Chamberi Shawarma 1693,Z07,Chamberí,kebab,2,9.1,1.7,small,false,random_flash,low,0.85
R1694,River Napoli 1694,Z02,Arganzuela,pizza,2,16.0,3.0,large,true,weekend_discount,low,1.32
R1695,Monte Bites 1695,Z08,Fuencarral-El Pardo,fast_food,2,10.2,2.4,small,false,none,medium,1.17
R1696,Latina Go 1696,Z10,Latina,grocery_convenience,3,7.9,1.4,small,false,none,low,0.75
R1697,Horta Wrap 1697,Z16,Hortaleza,kebab,1,8.8,1.5,medium,false,random_flash,low,0.7
R1698,Chamberi Smash 1698,Z07,Chamberí,burger,2,13.8,2.4,medium,true,lunch_combo,low,0.74
R1699,Park Daily 1699,Z03,Retiro,grocery_convenience,1,7.5,1.6,small,false,none,medium,1.19
R1700,Lineal Mart 1700,Z15,Ciudad Lineal,grocery_convenience,1,6.8,1.4,small,false,none,medium,0.83
R1701,Park Burger 1701,Z03,Retiro,burger,1,14.4,2.6,medium,false,none,low,0.96
R1702,Vallecas Now 1702,Z13,Puente de Vallecas,grocery_convenience,3,6.9,1.5,large,false,none,medium,0.7
R1703,Cara Brothers 1703,Z11,Carabanchel,kebab,2,8.9,2.1,medium,false,none,medium,1.0
R1704,Central Sakura 1704,Z01,Centro,sushi,2,18.7,3.3,medium,false,none,low,1.01
R1705,Golden Bowl 1705,Z04,Salamanca,healthy,2,11.0,1.9,medium,false,none,high,0.9
R1706,Latina Grill 1706,Z10,Latina,burger,3,15.6,2.7,medium,false,none,low,1.03
R1707,Vallecas Roma 1707,Z13,Puente de Vallecas,pizza,2,15.7,2.7,large,true,lunch_combo,medium,0.99
R1708,Cara Oven 1708,Z11,Carabanchel,pizza,2,16.3,2.8,small,true,weekend_discount,low,0.89
R1709,Golden Fit 1709,Z04,Salamanca,healthy,2,11.4,2.4,medium,false,none,medium,0.9
R1710,River Azteca 1710,Z02,Arganzuela,mexican,2,13.0,2.6,medium,true,weekend_discount,low,1.22
R1711,Monte Mesón 1711,Z08,Fuencarral-El Pardo,spanish_tapas,2,17.0,3.0,medium,false,none,medium,1.49
R1712,Horta Fresh 1712,Z16,Hortaleza,healthy,2,12.3,2.3,medium,false,none,medium,1.02
R1713,Golden Grill 1713,Z04,Salamanca,burger,3,13.4,2.1,small,false,random_flash,high,0.91
R1714,Metropolitano Now 1714,Z20,San Blas-Canillejas,grocery_convenience,2,8.1,1.3,large,false,random_flash,high,1.08
R1715,Horta Now 1715,Z16,Hortaleza,grocery_convenience,2,7.3,1.3,medium,true,healthy_lunch,medium,0.95
R1716,Verde Box 1716,Z17,Villaverde,fast_food,2,10.4,1.6,small,false,none,low,1.04
R1717,Horta Dessert 1717,Z16,Hortaleza,dessert,2,7.9,1.5,small,true,lunch_combo,low,1.02
R1718,Bernabeu Churro 1718,Z05,Chamartín,dessert,3,7.9,1.6,large,false,random_flash,medium,1.25
R1719,Morata Stack 1719,Z14,Moratalaz,burger,2,14.2,2.8,medium,false,none,low,1.15
R1720,Central Burger 1720,Z01,Centro,burger,2,14.0,1.9,medium,true,lunch_combo,medium,0.7
R1721,Vallecas Pizza 1721,Z13,Puente de Vallecas,pizza,2,16.2,2.7,large,true,lunch_combo,medium,0.97
R1722,Central Gelato 1722,Z01,Centro,dessert,3,7.9,1.5,medium,false,none,medium,1.17
R1723,Bernabeu LaPlaza 1723,Z05,Chamartín,spanish_tapas,3,16.5,3.5,small,false,none,high,1.3
R1724,Latina Napoli 1724,Z10,Latina,pizza,2,14.9,2.6,small,false,random_flash,low,1.1
R1725,Latina Bites 1725,Z10,Latina,fast_food,2,11.5,1.9,medium,false,none,low,1.01
R1726,Chamberi Now 1726,Z07,Chamberí,grocery_convenience,2,7.0,1.2,medium,false,none,medium,1.03
R1727,Horta Burrito 1727,Z16,Hortaleza,mexican,1,12.6,3.2,small,false,none,low,0.95
R1728,Norte Mesón 1728,Z06,Tetuán,spanish_tapas,2,16.1,2.9,small,true,healthy_lunch,low,0.87
R1729,Morata Daily 1729,Z14,Moratalaz,grocery_convenience,1,7.1,1.5,small,false,none,low,1.05
R1730,Chamberi Sakura 1730,Z07,Chamberí,sushi,2,21.0,3.8,small,true,healthy_lunch,medium,0.89
R1731,Lineal Doner 1731,Z15,Ciudad Lineal,kebab,1,8.4,2.1,medium,false,random_flash,high,0.85
R1732,Vical Napoli 1732,Z19,Vicálvaro,pizza,1,17.4,3.4,large,false,none,medium,1.09
R1733,Villa Bites 1733,Z18,Villa de Vallecas,fast_food,2,10.8,2.3,small,false,none,medium,1.2
R1734,Horta Hub 1734,Z16,Hortaleza,fast_food,2,11.9,2.4,small,false,random_flash,medium,1.0
R1735,Usera Oven 1735,Z12,Usera,pizza,3,15.4,2.4,medium,true,lunch_combo,medium,1.03
R1736,Park Loco 1736,Z03,Retiro,mexican,3,13.5,2.2,medium,false,random_flash,low,0.9
R1737,Monte Smash 1737,Z08,Fuencarral-El Pardo,burger,2,14.0,2.3,small,false,none,low,1.1
R1738,Lineal Roma 1738,Z15,Ciudad Lineal,pizza,1,16.5,3.0,medium,true,weekend_discount,high,0.7
R1739,Norte Express 1739,Z06,Tetuán,fast_food,3,11.2,2.3,small,true,weekend_discount,high,0.94
R1740,Verde Casa 1740,Z17,Villaverde,spanish_tapas,3,18.7,3.4,small,true,healthy_lunch,low,0.85
R1741,Lineal Brothers 1741,Z15,Ciudad Lineal,kebab,1,9.4,1.9,large,true,healthy_lunch,medium,0.96
R1742,Morata Loco 1742,Z14,Moratalaz,mexican,2,13.2,3.0,medium,true,taco_tuesday_2x1,low,1.26
R1743,Golden Cookie 1743,Z04,Salamanca,dessert,1,7.9,2.0,small,false,none,low,1.55
R1744,Lineal Cantina 1744,Z15,Ciudad Lineal,mexican,4,13.2,2.7,small,false,random_flash,low,1.15
R1745,Central Slice 1745,Z01,Centro,pizza,2,14.8,2.5,small,true,lunch_combo,medium,1.01
